ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wp_page_template,Meta: _key_features,Meta: _key_features_list,Meta: key_features_list,Meta: _technical_specification,Meta: technical_specification,Meta: _safety_information,Meta: safety_information,Meta: _downloads__faqs,Meta: _downloads_repeater,Meta: downloads_repeater,Meta: _faqs_repeater,Meta: faqs_repeater,Meta: _yoast_wpseo_focuskw_text_input,Meta: top_hire,Meta: _top_hire,Meta: inline_featured_image,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _yoast_wpseo_content_score,Meta: downloads_repeater_0_title,Meta: _downloads_repeater_0_title,Meta: downloads_repeater_0_download,Meta: _downloads_repeater_0_download,Meta: __is_newly_created_product,Meta: __first_variation_id,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Meta: _yoast_wpseo_primary_yith_booking_service,Meta: _yoast_wpseo_wordproof_timestamp,Meta: _yoast_wpseo_title,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_primary_product_brand,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Meta: _oembed_b3c065c607accdc616475f468f40c0e0,Meta: _oembed_fd72c0b57beb29d16d14ba03fd570b66,Meta: _wp_old_date,Meta: _oembed_90fdd625a029229db2fd652269f0b79d,Meta: _oembed_time_90fdd625a029229db2fd652269f0b79d,Attribute 2 default,Meta: _oembed_129d6c7f261d82d1eb07d003b840b4ea,Meta: _oembed_f36908ec9bc10b76f853e965dba62137,Meta: _oembed_73d89df8b01289db4687fe406be4c5d0,Meta: _yoast_wpseo_canonical,Attribute 1 default,Meta: _oembed_e183a301c5b257a330206eaa41dda938,Meta: _oembed_time_e183a301c5b257a330206eaa41dda938
9569,simple,01/700,,"Self-propelled Scissor Lift, 5.14m",-1,0,visible,,"This self-propelled micro scissor lift has been specifically designed to be the tallest, slimmest and lightest of its kind. It can be used inside and outside, although the extending platform is not wind-rated. Perfect for installation and maintenance tasks, where the user needs to be able to move from one area to another quickly and easily.\n\n<strong>Key features: </strong>\n<ul>\n 	<li>Suitable for 1 person plus tools</li>\n 	<li>Drivable at full height</li>\n 	<li>Extending cantilever platform (not wind-rated)</li>\n 	<li>Zero turning radius</li>\n 	<li>Suitable for work on raised access flooring</li>\n 	<li>Non-marking tyres</li>\n 	<li>Battery powered</li>\n 	<li>Pothole protection and tilt sensor</li>\n 	<li>Lanyard attachment point</li>\n 	<li>IPAF 3a Mobile Vertical category</li>\n</ul>",,,taxable,,1,,,0,0,0,,,,0,,,0,"Hire > Access, Hire, Hire > Access > Powered Access","5.14m, Self-propelled Scissor Lift",,"https://thehireman.co.uk/app/uploads/2022/03/boss-x3x-sp-2.png, https://thehireman.co.uk/app/uploads/2022/03/boss-x3x-sp-3.png",,,,,,,,,723,,Amp,16A,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table>
<tbody>
<tr>
<td style=""text-align: center;""><strong>Type</strong></td>
<td style=""text-align: center;""><strong>Terrain</strong></td>
<td style=""text-align: center;""><strong>Max. Platform Height</strong></td>
<td style=""text-align: center;""><strong>Max. Working Height</strong></td>
<td style=""text-align: center;""><strong>Platform Dimensions Without Platform Extended
L x W</strong></td>
<td style=""text-align: center;""><strong>Outreach</strong></td>
<td style=""text-align: center;""><strong>Dimensions (Stowed Handrails Up)
L x W x H </strong></td>
<td style=""text-align: center;""><strong>Safe Working Load</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">Boss X3X-SP</td>
<td style=""text-align: center;"">Indoor/Outdoor</td>
<td style=""text-align: center;"">3.14 m</td>
<td style=""text-align: center;"">5.14 m</td>
<td style=""text-align: center;"">1.25 x 0.70 m</td>
<td style=""text-align: center;"">0.40 m</td>
<td style=""text-align: center;"">1.39 x 0.76 x 1.74 m</td>
<td style=""text-align: center;"">150 kg</td>
<td style=""text-align: center;"">495 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,"Self-propelled Scissor Lift, 5.14m",,field_62286f7b65e4b,0,,1,90,,,,,,,Platform Height,"0-1 m, 1-2 m, 2-4 m",0,1,Working Height,"1-2 m, 2-4 m, 4-6 m",0,1,Access Features,"Outdoor Use, Power Lift, Scissor/Mast, Self Propelled",0,1,Power Type,"110V, Battery",0,1,Safe Working Load,0-150 kg,0,1,Platform Width,0-0.85 m,0,1,Platform Length,1-2 m,0,1,Overall Length,1-2 m,0,1,,,"Self-propelled Scissor Lift, 5.14m","Self-propelled Scissor Lift, 5.14m This self-propelled micro scissor lift has been specifically designed to be the tallest, slimmest and lightest of its kind. It can be used inside and outside, although the extending platform is not wind-rated. Perfect fo",,"Self-propelled Scissor Lift, 5.14m",49,Overall Width,0-0.85 m,0,1,Weight,300-500 kg,0,1,,,,,,,,,,,,,
8648,simple,21/250,,Shear Leg Gantry,1,0,visible,,"Made from lightweight aluminium and featuring adjustable height legs, this tripod gantry is easy to transport and erect. Used in conjunction with our chain blocks, it is perfect for lifting and lowering heavy goods into confined areas.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Adjustable legs</li>\n 	<li>Anti-slip feet and leg chains</li>\n 	<li>Heavy-duty steel head and lifting point</li>\n 	<li>Three fold-down steps enable access to anchor point</li>\n</ul>",,,taxable,,1,,,0,0,22,,,,0,,,74,"Hire > Lifting & Material Handling > Gantry, Hire, Hire > Lifting & Material Handling",,,https://thehireman.co.uk/app/uploads/2022/03/21_250-6.jpg,,,,,,"B2102045, 21/010-106",,,724,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Load Capacity</strong></td>
<td style=""text-align: center;""><strong>Height</strong></td>
<td style=""text-align: center;""><strong>Base Width</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">21/250</td>
<td style=""text-align: center;"">1000 kg</td>
<td style=""text-align: center;"">2.13 - 3.22 m</td>
<td style=""text-align: center;"">2.03 - 3.00 m</td>
<td style=""text-align: center;"">22 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9805,variable,01/470-480,,Sherpascopic Steps,1,0,visible,,"A hybrid of the podium step and standard builders steps, these units provide full guardrail protection for inspection and light maintenance work.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Anti-surf: rubber feet prevent surfing when in use</li>\n 	<li>Adjustable legs for use on stairs and uneven ground</li>\n 	<li>Large wheels for easy transportation</li>\n 	<li>Guardrails, toeboards, non-slip rungs and stabilisers for increased safety and stability</li>\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,,"Hire > Access, Hire, Hire > Access > Ladders & Steps",Updated - 2024,,https://thehireman.co.uk/app/uploads/2022/03/01_470-2.jpg,,,,,"01/160-190, 01/010-040, 01/505-528","SAE01 0406010, SAE01 0811025, SAE01 0204025-40",,,725,,Choose an option,"1.06 - 1.53 m, 1.76 - 2.23 m",1,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Type</strong></td>
<td style=""text-align: center;""><strong>Platform Height
Range</strong></td>
<td style=""text-align: center;""><strong>Max. Working
Height</strong></td>
<td style=""text-align: center;""><strong>Platform Dimensions
L x W</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">01/470</td>
<td style=""text-align: center;"">4 - 6 Tread</td>
<td style=""text-align: center;"">1.06 - 1.53 m</td>
<td style=""text-align: center;"">3.53 m</td>
<td style=""text-align: center;"">0.60 x 0.42 m</td>
<td style=""text-align: center;"">26 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,"sherpascopic step hire, sherpascopic step london, sherpascopic",,field_62286f7b65e4b,0,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherpascopic Steps | Ladders & Steps | The Hireman,The sherpascopic steps are a hybrid of the podium step and standard builder steps. They are available for hire from The Hireman across London. Find the full spec inside.,,sherpascopic step hire,33,,,,,,,,,,,,,,,,,,,,,
8787,simple,B1001045,,Shuv Holer,1,0,visible,,"With long handles and opposing steel blades, this Shuv Holer is a useful tool for digging narrow, deep holes in soil (clay, gravel, sand) for setting fence posts and street furniture.",,,taxable,,1,,,0,0,,,,,0,,,14.45,"Hire > Landscaping & Gardening > Ground Clearance & Preparation, Hire, Hire > Landscaping & Gardening",,,https://thehireman.co.uk/app/uploads/2022/03/B1001045-Shuv-Holer-1.png,,,,,"B1001005-75, B2102045, B1801005-35, B1801060-65",,,,726,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">B1001045</td>
<td style=""text-align: center;"">5 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8364,simple,15/090,,Signal Clamp For Generator,1,0,visible,,"Used to apply the signal from a Signal Generator (15/020) to a specific cable or pipe when a direct connection is not available or on live cables where the power supply cannot be interrupted.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Magnetic induction ring</li>\n 	<li>50 mm, 100 mm or 215 mm diameters</li>\n 	<li>IP54 dust and splash proof</li>\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,31.9,"Hire > Surveying & Detection > Cable & Pipe Location, Hire, Hire > Surveying & Detection",,,"https://thehireman.co.uk/app/uploads/2022/03/15_090-6.jpg, https://thehireman.co.uk/app/uploads/2022/03/15_090-7.jpg",,,,,"15/040, 15/100, 15/120, 15/130","15/010, 15/020",,,727,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Cable Length</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">15/090</td>
<td style=""text-align: center;"">2 m</td>
<td style=""text-align: center;"">0.25 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signal Clamp For Generator - Tool Hire - The Hireman,"Signal Clamp For Generator applies the signal from a signal generator to a specific cable or pipe when a direct connection is not available, or on live cables where the power supply cannot be interrupted. Hire yours today.",,,,,,,,,,,,,,,,,,,,,,,,
8341,simple,15/020,,Signal Generator For C.A.T.,1,0,visible,,"Paired with our Cable Avoidance Tool (15/010), this single-frequency generator enables the operator to extend the ability of the avoidance tool, increasing the number of buried utilities that can be detected to further reduce the risk of cable strikes.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>33 kHz signal frequency for general scans</li>\n 	<li>Continuous and pulse signal</li>\n 	<li>Low and high power output settings</li>\n 	<li>IP65 total dust and water jet protection</li>\n</ul>",,,taxable,,1,,,0,0,3.4,,,,0,,,72.85,"Hire > Surveying & Detection > Cable & Pipe Location, Hire, Hire > Surveying & Detection",,,https://thehireman.co.uk/app/uploads/2022/03/15_020-6.jpg,,,,,"15/040, 15/100, 15/120, 15/130","15/010, 15/090",,,728,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Dimensions
W x D x H</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">15/020</td>
<td style=""text-align: center;"">4 x D Batteries</td>
<td style=""text-align: center;"">360 x 180 x 230 mm</td>
<td style=""text-align: center;"">3.4 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signal Generator For C.A.T. - Tool Hire - The Hireman,"Paired with our Cable Avoidance Tool, this single frequency generator enables the operator to extend the ability of the avoidance tool. Hire yours today.",,,,,,,,,,,,,,,,,,,,,,,,
8376,simple,15/125,,Signal Generator for RD8000,1,0,visible,,"Used in combination with our Cable Avoidance Tool (15/010) or Precision Cable &amp; Pipe Locator (15/120), this signal generator enhances detection capability. It has two frequency ranges, one for generalpurpose locates and one for small-diameter cables, such as telecoms and street lighting. A signal power boost function increases detection depth and distance.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>33 kHz signal frequency for general scans</li>\n 	<li>131 kHz for small-diameter scans</li>\n 	<li>Power boost increases signal by a factor of 10</li>\n 	<li>IP54 dust and splash proof</li>\n</ul>\n<strong>N.B. Integrated accessory storage tray includes a magnet, earth stake and direct connection leads.</strong>",,,taxable,,1,,,0,0,2.8,,,,0,,,78.15,"Hire > Surveying & Detection > Cable & Pipe Location, Hire, Hire > Surveying & Detection",,,"https://thehireman.co.uk/app/uploads/2022/03/15_120_1-6.jpg, https://thehireman.co.uk/app/uploads/2022/03/15-125-Signal-Generator.png",,,,,"15/010, 15/020, 15/040, 15/100",15/120,,,729,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Dimensions
W x D x H</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">15/125</td>
<td style=""text-align: center;"">4 x D Batteries</td>
<td style=""text-align: center;"">227 x 207 x 356 mm</td>
<td style=""text-align: center;"">2.7 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signal Generator - Tool Hire - The Hireman,Used in combination with our Cable Avoidance Tool or Precision Pipe & Cable Locatior. Hire yours today.,,,,,,,,,,,,,,,,,,,,,,,,
8062,simple,06/310,,"Atlas Copco, Single Beam Screeding Machine, Petrol, 3m",1,0,visible,,"Our single-beam screeding machine is a lightweight and versatile screeder used to strike and smooth off slabs, floors and rafts without the need for screed rails or formwork.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Rigid screed blade</li>\n 	<li>Removable beam for easy transportation</li>\n</ul>",,,taxable,,1,,,0,0,13.5,,,,0,,,233.5,"Hire > Concreting & Compaction, Hire, Hire > Concreting & Compaction > Laying & Finishing","screeding machine hire croydon, screeding machine hire leytonstone, screeding machine hire london, screeding machine hire near me, screeding machine hire se1, screeding machine hire wembley, single beam screeding machine hire, single beam screeding machine hire london",,https://thehireman.co.uk/app/uploads/2022/03/06_310-8.jpg,,,,,"06/100, 06/110, 06/120, 06/260",,,,730,,Power Type,Petrol,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Centrifrugal Force</strong></td>
<td style=""text-align: center;""><strong>Vibration Level</strong></td>
<td style=""text-align: center;""><strong>Sound Power</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">06/310</td>
<td style=""text-align: center;"">Petrol</td>
<td style=""text-align: center;"">2000 N</td>
<td style=""text-align: center;"">3.3 m/s²</td>
<td style=""text-align: center;"">108 dB(A)</td>
<td style=""text-align: center;"">13.5 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,"screeding machine hire london, single beam screeding machine hire, single beam screeding machine hire london, screeding machine hire near me, screeding machine hire se1, screeding machine hire croydon, screeding machine hire wembley, screeding machine hire leytonstone",,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petrol Single Beam Screeding Machine - Tool Hire - The Hireman,"Our single beam screeding machine is a lightweight and versatile screeder for smoothing off slabs, floors and rafts. Learn more and hire yours today.",,"screeding machine hire london, single beam screeding machine hire, single beam screeding machine hire london, screeding machine hire near me, screeding machine hire se1, screeding machine hire croydon, screeding machine hire wembley, screeding machine hire leytonstone",33,,,,,,,,,,,,,,,,,,,,,
15086,variable,B0601040-60,,"Atlas Copco, Single Beam Screeding Machine, Petrol, 3m (Copy)",-1,0,visible,,"Interchangeable beams ranging from 1.8 m to 4.2 m, attach to the bottom of the screeding machine (06/310). The rigid beam features a V-shaped profile that drives excess concrete backwards, refilling the operator’s footmarks.",,,taxable,,1,,,0,0,Jun-13,,,,0,,,,"Hire > Concreting & Compaction, Hire, Hire > Concreting & Compaction > Laying & Finishing","screeding machine hire croydon, screeding machine hire leytonstone, screeding machine hire london, screeding machine hire near me, screeding machine hire se1, screeding machine hire wembley, single beam screeding machine hire, single beam screeding machine hire london",,https://thehireman.co.uk/app/uploads/2022/03/06_310-8.jpg,,,,,"06/100, 06/110, 06/120, 06/260",06/310,,,730,,Weight,0-25 kg,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Length</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">B0601040</td>
<td style=""text-align: center;"">1.8 m</td>
<td style=""text-align: center;"">6.5 kg</td>
</tr>
<tr>
<td style=""text-align: center;"">B0601045</td>
<td style=""text-align: center;"">2.4 m</td>
<td style=""text-align: center;"">8.0 kg</td>
</tr>
<tr>
<td style=""text-align: center;"">B0601050</td>
<td style=""text-align: center;"">3 m</td>
<td style=""text-align: center;"">9.6 kg</td>
</tr>
<tr>
<td style=""text-align: center;"">B0601055</td>
<td style=""text-align: center;"">3.6 m</td>
<td style=""text-align: center;"">11,1 kg</td>
</tr>
<tr>
<td style=""text-align: center;"">B0601060</td>
<td style=""text-align: center;"">4.2 m</td>
<td style=""text-align: center;"">12.8 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,"screeding machine hire london, single beam screeding machine hire, single beam screeding machine hire london, screeding machine hire near me, screeding machine hire se1, screeding machine hire croydon, screeding machine hire wembley, screeding machine hire leytonstone",,field_62286f7b65e4b,,,1,90,,,,,,,Choose an option,"Screeding Machine Beam – 1.8m, Screeding Machine Beam – 2.4m, Screeding Machine Beam – 3.0m, Screeding Machine Beam – 3.6m, Screeding Machine Beam – 4.2m",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beams For Screeding Machine - Tool Hire - The Hireman,"Need lightweight and versatile screeding beams for smoothing off slabs, floors and rafts? Learn more and hire yours today.",,"screeding machine hire london, single beam screeding machine hire, single beam screeding machine hire london, screeding machine hire near me, screeding machine hire se1, screeding machine hire croydon, screeding machine hire wembley, screeding machine hire leytonstone",31,,,,,,,,,,,,,,,,,,,,,
7793,simple,02/150,,"Single Head Hand Scabbler, Air",1,0,visible,,"Designed for concrete and masonry surface preparation, these powerful tools will reduce, level, roughen and expose, as well as remove laitance and coatings.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Minimum working height of 160 mm</li>\n 	<li>Pistons with integrated TCT scabbling heads</li>\n 	<li>Adjustable front grip handle</li>\n 	<li>Quick-release air hose coupling</li>\n 	<li>Manual throttle control</li>\n</ul>\n<strong>N.B. Operates with towable air compressor - see page 42 or 232.</strong>",,,taxable,,1,,,0,0,2.5,,,,0,,,55.45,"Hire > Air Tools, Hire, Hire > Air Tools > Scabblers",,,https://thehireman.co.uk/app/uploads/2022/03/VL-SH1-Single-Head-Scabbler.png,,,,,"02/250, 02/165, 02/140, 02/160","02/200, B0201015",,,731,,Power Type,Air,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Type</strong></td>
<td style=""text-align: center;""><strong>Air</strong>
<strong>Consumption</strong></td>
<td style=""text-align: center;""><strong>Impact</strong>
<strong>Rate</strong></td>
<td style=""text-align: center;""><strong>Vibration</strong>
<strong>Level</strong></td>
<td style=""text-align: center;""><strong>Sound</strong>
<strong>Power</strong></td>
<td style=""text-align: center;""><strong>Tool</strong>
<strong>Length</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">02/150</td>
<td style=""text-align: center;"">Single</td>
<td style=""text-align: center;"">5.6 L/s (12 cfm)</td>
<td style=""text-align: center;"">2800 bpm</td>
<td style=""text-align: center;"">4.6 m/s²</td>
<td style=""text-align: center;"">98.5 dB(A)</td>
<td style=""text-align: center;"">465 mm</td>
<td style=""text-align: center;"">2.9 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,0,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,simple,11/170,,"Single Low Energy Floodlight, 36W c/w 1.7-2.4m Mast & Fluorescent Tube, 110V",1,0,visible,,"Our single and double-head floodlights are mounted on telescopic mast tripods for high-level site lighting that covers a large area. They are lightweight, versatile and efficient, suitable for both indoor and outdoor use.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Height adjustable tripod mount</li>\n 	<li>Head tilt and orientation adjustment</li>\n 	<li>IP44 dust and splash proof</li>\n 	<li>5 m of Arctic cable</li>\n 	<li>LED bulbs included</li>\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,14.45,"Hire > Lighting > Floodlights, Hire, Hire > Lighting",,,https://thehireman.co.uk/app/uploads/2022/03/11170-low-energy-36w-floodlight.jpg,,,,,,,,,732,,Power Type,110V,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Type</strong></td>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Rating</strong></td>
<td style=""text-align: center;""><strong>Lumens</strong></td>
<td style=""text-align: center;""><strong>Lamp</strong></td>
<td style=""text-align: center;""><b>Mast Height Range</b></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">11/170</td>
<td style=""text-align: center;"">Single Head</td>
<td style=""text-align: center;"">110V, 16A</td>
<td style=""text-align: center;"">18 W</td>
<td style=""text-align: center;"">1500</td>
<td style=""text-align: center;"">LED</td>
<td style=""text-align: center;"">1.7 - 2.4 m</td>
<td style=""text-align: center;"">3.8 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,0,,1,90,,,,,,,Amp,16A,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Single Floodlight: 36W c/w 1.7-2.4m Mast & Fluorescent Tube,"Our low energy single floodlight is suitable for both indoor and outdoor use, and covers a large area due to its height. Add it to your basket today.",,single floodlight,49,,,,,,,,,,,,,,,,,,,,,
